title,id,score,desc,short_desc,developer,thumbnail,url,price
bastion,107100,0.9757391614323926,"ALSO FROM SUPERGIANT GAMESThe god-like rogue-like returns! the GameBastion is an action role-playing experience that redefines storytelling in games, with a reactive narrator who marks your every move. Explore more than 40 lush hand-painted environments as you discover the secrets of the Calamity, a surreal catastrophe that shattered the world to pieces. Wield a huge arsenal of upgradeable weapons and battle savage beasts adapted to their new habitat. Finish the main story to unlock the New Game Plus mode and continue your journey! Key Features: Action-packed combat rewards playing with finesseStunning hand-painted artwork in full 1080p resolution Critically-acclaimed original music score Controls custom-tailored to PC plus gamepad support 10+ unique upgradeable weapons to be used 6 powerful Bastion structures to be discovered 'New Game Plus' and 'Score Attack' modes unlocked after finishing the story 'No-Sweat Mode' lets players of any skill level enjoy the story","Discover the secrets of the Calamity, a surreal catastrophe that shattered the world to pieces.",['Supergiant Games'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/107100/ss_12e48f86f7429da252c6895ad337b0ac38560244.600x338.jpg?t=1670649904,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/107100/header.jpg?t=1670649904,19.49
sid meiers civilization v,8930,0.9741127929665409,"The Flagship Turn-Based Strategy Game ReturnsBecome Ruler of the World by establishing and leading a civilization from the dawn of man into the space age: Wage war, conduct diplomacy, discover new technologies, go head-to-head with some of history’s greatest leaders and build the most powerful empire the world has ever known.INVITING PRESENTATION: Jump right in and play at your own pace with an intuitive interface that eases new players into the game. Veterans will appreciate the depth, detail and control that are highlights of the series.BELIEVABLE WORLD: Ultra realistic graphics showcase lush landscapes for you to explore, battle over and claim as your own. COMMUNITY & MULTIPLAYER: Compete with players all over the world or locally in LAN matches, mod* the game in unprecedented ways, and install mods directly from an in-game community hub without ever leaving the game. WIDE SYSTEM COMPATIBILITY: Civilization V operates on many different systems, from high end desktops to many laptops. ALL NEW FEATURES: A new hex-based gameplay grid opens up exciting new combat and build strategies. City States become a new resource in your diplomatic battleground. An improved diplomacy system allows you to negotiate with fully interactive leaders. *Modding SDK available as a free download. Note: The Mac and Linux + SteamOS versions of Sid Meier's Civilization V are available in English, French, Italian, German and Spanish only.","Create, discover, and download new player-created maps, scenarios, interfaces, and more!","['Firaxis Games', 'Aspyr (Mac)', 'Aspyr (Linux)']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/8930/ss_7082faf1b0941ddbc4ba9dab5807a9b5e77d72f9.600x338.jpg?t=1579731804,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/8930/header.jpg?t=1579731804,29.99
terraria,105600,0.9735160004227388,"Dig, Fight, Explore, Build:  The very world is at your fingertips as you fight for survival, fortune, and glory.   Will you delve deep into cavernous expanses in search of treasure and raw materials with which to craft ever-evolving gear, machinery, and aesthetics?   Perhaps you will choose instead to seek out ever-greater foes to test your mettle in combat?   Maybe you will decide to construct your own city to house the host of mysterious allies you may encounter along your travels? In the World of Terraria, the choice is yours!Blending elements of classic action games with the freedom of sandbox-style creativity, Terraria is a unique gaming experience where both the journey and the destination are completely in the player’s control.   The Terraria adventure is truly as unique as the players themselves!  Are you up for the monumental task of exploring, creating, and defending a world of your own?   Key features: Sandbox Play  Randomly generated worlds Free Content Updates ","Dig, fight, explore, build! Nothing is impossible in this action-packed adventure game. Four Pack also available!",['Re-Logic'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/105600/ss_8c03886f214d2108cafca13845533eaa3d87d83f.600x338.jpg?t=1666290860,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/105600/header.jpg?t=1666290860,9.99
borderlands 2,49520,0.973242033893462,"Borderlands Collection: Pandora's BoxThis title is included in Borderlands Collection: Pandora's Box!Key Features:All-New Characters and All-New Classes: Four all new playable classes including the Siren, the Commando, the Gunzerker and the Assassin. Step into the role of the Gunzerker, whose highly deadly skills allow him to dual-wield any two weapons found in the game. Not only that, you will build on that skill to do more things with two guns than you ever imagined possible. Dual machine guns? Cool. Dual rocket launchers? Of course! Dual Sniper Rifles? Sure, if that’s your thing! Want to try other styles? More tactical perhaps? There are multiple classes to choose from!Dynamic Co-op online, and LAN: Share your adventures with friends both online and via LAN. Borderlands 2 features a seamless system enabling you to drop in and drop out of a campaign without ever having to restart the game. On top of that you can even take your new gear from any game to any other!World Connected Story:  Find yourself left for dead in the frozen tundra of Pandora as you begin your quest of revenge and redemption. Expose the evil surrounding the Hyperion Corporation and take on the perpetrator of a universe-wide grand deception -- the nefarious Hyperion CEO, Handsome Jack. (Oh, also: he's stolen credit for the opening of the Vault.)87 Bazillion...Everything: In addition to the new gun system, you will lust after procedurally generated shields, grenades, Relics, class mods and much, much more. And you thought the original Borderlands had a ton of loot!Brand new environments on Pandora: Hunt through entirely brand new areas of Pandora that are more alive than ever!  From the arctic tundra, through the dangerous grasslands, past the mysterious corrosive caverns to beyond, you’ll be surprised by the unpredictable world of Pandora at every turn!Brand new enemies:  A whole slew of new enemies are out there to kill you in Borderlands 2. Hulking, gorilla-like Bullymongs, vicious predatory Stalkers and the Hyperion mechanical army, run by Handsome Jack, are just some of the new enemies in Borderlands 2.Note: The Mac and Linux versions of Borderlands 2 are available in English, French, Italian, German and Spanish only.",The Ultimate Vault Hunter’s Upgrade lets you get the most out of the Borderlands 2 experience.,"['Gearbox Software', 'Aspyr (Mac)', 'Aspyr (Linux)']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/49520/ss_6734eaa79dcd0fe53971fbd50d20b5d0d45f4809.600x338.jpg?t=1693524237,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/49520/header.jpg?t=1693524237,29.99
tomb raider,203160,0.9717365902122194,"TOMB RAIDER I-III REMASTERED AVAILABLE NOWCheat Code Central4.5/5 ""...Tomb Raider is sure to impress. Its expert sense of pacing, captivating setting, and dark tone create a truly memorable experience that's further enhanced by an immense level of detail."" - gamesradar+8.5/10 ""I'm happy to go on record as saying this is the best Tomb Raider game I've played. Tightly produced, competent in both its puzzling and its combat, this is one reboot that manages to be unequivocally superior to its predecessors. "" - Destructoid4.5/10 ""... if you're a gamer, you should play Tomb Raider. It combines high-levels of interactivity, excellent pacing, and a true bond between the player and the character on screen. "" - Game Revolution90/100 ""Tomb Raider’s whole is greater than the sum of its parts, and everything combines to make this the best reboot game on the market today. "" - Game OverTomb Raider Game of the Year EditionTomb Raider explores the intense and gritty origin story of Lara Croft and her ascent from a young woman to a hardened survivor.  Armed only with raw instincts and the ability to push beyond the limits of human endurance, Lara must fight to unravel the dark history of a forgotten island to escape its relentless hold. Download the Turning Point trailer to see the beginning of Lara’s epic adventure.KEY FEATURES:A Turning Point: Experience Lara Croft’s intense origin story from a young woman to a hardened survivor.  An All-New Raiding Experience: Explore a mysterious island filled with environmental puzzles, visceral combat, and tombs to discover.Fight to Live: Salvage resources, gain experience, and upgrade Lara’s weapons and tools to survive the island’s hostile inhabitants.Survive as a Team: Play a variety of multiplayer modes as Lara’s Shipmates or Yamatai’s Scavengers.",Tomb Raider explores the intense origin story of Lara Croft and her ascent from a young woman to a hardened survivor.,"['Crystal Dynamics', 'Eidos-Montréal', 'Feral Interactive (Mac)', 'Nixxes']",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/203160/ss_65861a8ea2efcb01fca8aa4b1233663bb053ab54.600x338.jpg?t=1710446431,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/203160/header.jpg?t=1710446431,14.99
killing floor,1250,0.9713729060907368,"Wishlist Killing Floor 3! the GameKilling Floor is a Co-op Survival Horror FPS set in the devastated cities and countryside of England after a series of cloning experiments for the military goes horribly wrong. You and your friends are members of the military dropped into these locations with a simple mission: Survive long enough to cleanse the area of the failed experiments! Cooperative gameplay for up to six players against multiple waves of specimens Persistent Perks system, allowing players to convert their in-game achievements into permanent improvements to their character's skills and abilities  Over 170 Steam Achievements, including “Dignity for the dead” for killing 10 enemies feeding on dead teammates' corpses and “Hot Cross Fun” for finishing off 25 burning enemies with a Crossbow Slow-motion “ZEDtime” to better watch those crucial and violent creature deaths, even in multiplayer  Solo game mode for offline play  Ten different monster types trying to eat your face off, armed with everything from teeth and claws, to chainsaws, chain-guns and rocket-launchers  33+ weapons for the players to chose from, ranging from knives and fire-axes to pump shotguns, rifles and a flamethrower  Equip your team with welders, medical tools and body armor to help your odds of survival  Choose which Perks to play with to best balance out your co-op team against the horrors  Open, non-linear play areas: choose when and where to fight — or run; weld doors closed to direct the monster horde down alternate corridors Fully-configurable, allowing players to change the difficulty level, number of creature waves, or even set up their own favorite waves of monsters  Support for Steam Friends and other Steamworks features Includes Windows-only SDK for the creation of new levels and mods ","6-player co-op survival horror at its finest! Free updates, free special events and a ridiculous amount of fun!",['Tripwire Interactive'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1250/ss_8ef6aff2ca7bb5d85d0b24f7ca2bac9a71f91eb5.600x338.jpg?t=1697726402,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1250/header.jpg?t=1697726402,19.99
garrys mod,4000,0.9708291259273863,"Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.You spawn objects and weld them together to create your own contraptions - whether that's a car, a rocket, a catapult or something that doesn't have a name yet - that's up to you. You can do it offline, or join the thousands of players who play online each day. If you're not too great at construction - don't worry! You can place a variety of characters in silly positions. But if you want to do more, we have the means.Beyond the SandboxThe Garry's Mod community is a tremendous source of content and has added hundreds of unique modes to the game. In Trouble In Terrorist Town, you can be a detective solving an online murder as criminals attempt to cover up their homicides. Be a ball, a plant, a chair, or anything else in Prop Hunt's elaborate, shape-shifting game of Hide & Seek. Elevator: Source is gaming's first elevator thrill ride, delivering players to airlocks and kitten dance parties. We have one of the most vibrant Steam Community Workshops, with over 300'000 models, maps, and contraptions to download. It has everything from new tools to improve your builds, to guns that fire rainbow-tinged nuclear blasts from space. Take as much or as little as you need: it’s all free. Please note: Some multiplayer servers and game-modes might require you to own other games - such as Counter-Strike: Source and Team Fortress 2.",Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,['Facepunch Studios'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4000/ss_ff27d52a103d1685e4981673c4f700b860cb23de.600x338.jpg?t=1710347075,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4000/header.jpg?t=1710347075,9.99
stardew valley,413150,0.9697465560517216,"Stardew Valley is an open-ended country-life RPG!  Turn your overgrown field into a lively farm!   Raise animals, grow crops, start an orchard, craft useful machines, and more! You'll have plenty of space to create the farm of your dreams. 8 Player Farming! Invite 1-7 players to join you in the valley online! Players can work together to build a thriving farm, share resources, and improve the local community.  As more hands are better than one, players have the option to scale profit margin on produce sold for a more challenging experience.Improve your skills over time.  As you make your way from a struggling greenhorn to a master farmer, you'll level up in 5 different areas: farming, mining, combat, fishing, and foraging. As you progress, you'll learn new cooking and crafting recipes, unlock new areas to explore, and customize your skills by choosing from a variety of professions. Become part of the local community.  With over 30 unique characters living in Stardew Valley, you won't have a problem finding new friends! Each person has their own daily schedule, birthday, unique mini-cutscenes, and new things to say throughout the week and year. As you make friends with them, they will open up to you, ask you for help with their personal troubles, or tell you their secrets! Take part in seasonal festivals such as the luau, haunted maze, and feast of the winter star. Explore a vast, mysterious cave.  As you travel deeper underground, you'll encounter new and dangerous monsters, powerful weapons, new environments, valuable gemstones, raw materials for crafting and upgrading tools, and mysteries to be uncovered. Breathe new life into the valley. Since JojaMart opened, the old way of life in Stardew Valley has changed. Much of the town's infrastructure has fallen into disrepair. Help restore Stardew Valley to it's former glory by repairing the old community center, or take the alternate route and join forces with Joja Corporation.Court and marry a partner to share your life on the farm with.  There are 12 available bachelors and bachelorettes to woo, each with unique character progression cutscenes. Once married, your partner will live on the farm with you. Who knows, maybe you'll have kids and start a family?Spend a relaxing afternoon at one of the local fishing spots.  The waters are teeming with seasonal varieties of delicious fish. Craft bait, bobbers, and crab pots to help you in your journey toward catching every fish and becoming a local legend! Donate artifacts and minerals to the local museum. Cook delicious meals and craft useful items to help you out.  With over 100 cooking and crafting recipes, you'll have a wide variety of items to create. Some dishes you cook will even give you temporary boosts to skills, running speed, or combat prowess. Craft useful objects like scarecrows, oil makers, furnaces, or even the rare and expensive crystalarium. Customize the appearance of your character and house.  With hundreds of decorative items to choose from, you'll have no trouble creating the home of your dreams!Xbox controller support (with rumble)! (Keyboard still required for text input) Over two hours of original music. ","You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home?",['ConcernedApe'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/413150/ss_b887651a93b0525739049eb4194f633de2df75be.600x338.jpg?t=1711128146,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/413150/header.jpg?t=1711128146,13.99
to the moon,206440,0.9682099356700316,"Wishlist the series' Beach Episode! (seriously, it's a thing.) the next episode of the series! the GameDr. Rosalene and Dr. Watts have peculiar jobs: They give people another chance to live, all the way from the very beginning... but only in their patients' heads.Due to the severity of the operation, the new life becomes the last thing the patients remember before drawing their last breath. Thus, the operation is only done to people on their deathbeds, to fulfill what they wish they had done with their lives, but didn’t.This particular story follows their attempt to fulfill the dream of an elderly man, Johnny. With each step back in time, a new fragment of Johnny's past is revealed. As the two doctors piece together the puzzled events that spanned a life time, they seek to find out just why the frail old man chose his dying wish to be what it is.And Johnny's last wish is, of course... to go to the moon. Key FeaturesA unique & non-combat story-driven experienceInnovative mix between adventure game elements and classic RPG aestheticsAcclaimed original soundtrack that closely ties to the storyAn espresso execution with zero filler and no time drains",A story-driven experience about two doctors traversing backwards through a dying man's memories to artificially fulfill his last wish.,['Freebird Games'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/206440/ss_9885a7091273a238f86165b85350d35fec639c3f.600x338.jpg?t=1691637076,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/206440/header.jpg?t=1691637076,12.99
dont starve together,322330,0.9679681355738484,"Explore TogetherSeasonal bosses, wandering menaces, lurking shadow creatures, and plenty of flora and fauna ready to turn you into a spooky ghost.Farm TogetherProtect yourself, your friends, and everything you have managed to gather, because you can be sure, somebody or something is going to want it back.About the Game<img src="" />Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve.Enter a strange and unexplored world full of odd creatures, hidden dangers, and ancient secrets. Gather resources to craft items and build structures that match your survival style. Play your way as you unravel the mysteries of ""The Constant"".Cooperate with your friends in a private game, or find new friends online. Work with other players to survive the harsh environment, or strike out on your own.Do whatever it takes, but most importantly, Don't Starve.","Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve.",['Klei Entertainment'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/322330/ss_d053a7220a03ab689da9312c6d15fe8211401f55.600x338.jpg?t=1714001244,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/322330/header_alt_assets_44.jpg?t=1714001244,9.99
super hexagon,221640,0.9665943190955988,"Super Hexagon is a minimal action game by Terry Cavanagh, with music by Chipzel.Important facts about Hexagons:Hexagons are third order permutohedrons: The vertices of a hexagon can be formed by permuting the coordinates of the vector (1, 2, 3).The north pole of the planet Saturn has a hexagonal storm cloud pattern with 8,600 mile long sides, larger than the diameter of Earth.Though hexagon may appear to be a difficult word to rhyme, there are actually dozens of words that rhyme with it. For example: Autobahn, decagon, decathlon, electron, Kyrgzstan, Lebanon, leprechaun and marathon.","Super Hexagon is a minimal action game by Terry Cavanagh, with music by Chipzel.",['Terry Cavanagh'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221640/ss_534dfe48501ce998f65340db88698fca6aef82c1.600x338.jpg?t=1653925774,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221640/header.jpg?t=1653925774,2.99
team fortress 2,440,0.96608711832938,"""The most fun you can have online"" - PC Gamer
Is now FREE!
									 There’s no catch! Play as much as you want, as long as you like!
The most highly-rated free game of all time!
									 One of the most popular online action games of all time, Team Fortress 2 delivers constant free updates—new game modes, maps, equipment and, most importantly, hats. Nine distinct classes provide a broad range of tactical abilities and personalities, and lend themselves to a variety of player skills.
New to TF? Don’t sweat it!
									 No matter what your style and experience, we’ve got a character for you. Detailed training and offline practice modes will help you hone your skills before jumping into one of TF2’s many game modes, including Capture the Flag, Control Point, Payload, Arena, King of the Hill and more.
Make a character your own!
									 There are hundreds of weapons, hats and more to collect, craft, buy and trade. Tweak your favorite class to suit your gameplay style and personal taste. You don’t need to pay to win—virtually all of the items in the Mann Co. Store can also be found in-game.
									<a href="" src=""
									","Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes, maps, equipment and, most importantly, hats!",['Valve'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440/ss_ea21f7bbf4f79bada4554df5108d04b6889d3453.600x338.jpg?t=1695767057,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440/header.jpg?t=1695767057,4.99
double action boogaloo,317360,0.965855116090034,"Double Action is a free stylish multiplayer game about diving, flipping, and sliding your way into action movie mayhem.What's Double Action Like?Imagine doing a backflip off some dude's face, then diving through a window, gold-plated pistols firing in slow motion. There's an explosion behind you and somebody's stolen your briefcase full of money.Is that enough action for you? Multiply it by two for Double Action.So, it's like a Micheal Bay movie?Don't talk to me.So, it's like a Freddie Wong movie?Hell yeah! Now you're talking!Are there weapons? I like weapons.Yes. Yes you do.The Sentinel 9* - A 9mm pistolThe Stallion .45* - A .45 caliber pistolThe Undertaker - A 9mm sub-machine gunThe Mac Daddy - A .45 caliber sub-machine gunThe Persuader - A combat shotgunThe Vindicator - A fully-automatic rifleThe Black Magic - A burst-fire rifleYour Fists - They pack a mean punchThe High Explosive Grenade - For when all else fails* Pistols also available in dual wield style.This all sounds very stylish!Style is good; we like style. Choose a style skill for specialized action:Marksman - Improved gun handling and extra firearms damageAthlete - Faster speed and better stuntsBouncer - Deal more damage when brawlingReflexes - Super-slow-motion and bullet timeNitrophiliac - Extra grenades, more explosionsWhat's the objective?Double Action is a no-holds-barred battle royale interspersed with objectives to survive checkpoints, capture the briefcase full of money, and hunt down the wanted criminal.How much does it cost?Don't be ridiculous, it wouldn't be very stylish if we charged you. Double Action is free, just download and play!","Double Action is a free stylish multiplayer game about diving, flipping, and sliding your way into action movie mayhem.",['Double Action Factory'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/317360/ss_eb0ff5103793ea8e3985c769066bf7f78fa24f14.600x338.jpg?t=1635342503,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/317360/header.jpg?t=1635342503,4.99
dying light,239140,0.965319222790998,"EDITIONS COMPARISON the GameSurvive in a city beset by a zombie virus! Discover the hard choice you will have to make on your secret mission. Will loyalty to your superiors prove stronger than the will to save the survivors? The choice is yours…VAST OPEN WORLDRoam the city with unprecedented freedom and bask in its unique atmosphere. Use parkour to scale every building and reach remote areas.CREATIVE COMBATEngage in gory combat and discover limitless options to confront your enemies. Use the environment paired with various weapon types and abilities to gain an advantage.DAY AND NIGHT CYCLEExperience the dramatic shift in the world, as you change from a hunter to hunted at sundown. Face the coming threat or run away without wasting your time to look behind.4-PLAYER CO-OPJoin forces with other players and raise your chances of survival in an exciting co-op mode. Tackle the story campaign together and see how far you'll go as a team.<img src="" />","First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.",['Techland'],https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/239140/ss_a3771358b8eb4ea4c8f99c5850711f55b87804de.600x338.jpg?t=1716215526,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/239140/header.jpg?t=1716215526,19.99
